Date_Time,Unit,Value
12/14/2021 12:19,C,24.097
12/14/2021 13:59,C,20.596
12/14/2021 15:39,C,21.096
12/14/2021 17:19,C,20.095
12/14/2021 18:59,C,19.094
12/14/2021 20:39,C,18.594
12/14/2021 22:19,C,17.593
12/14/2021 23:59,C,16.591
12/15/2021 1:39,C,15.59
12/15/2021 3:19,C,14.087
12/15/2021 4:59,C,13.085
12/15/2021 6:39,C,13.085
12/15/2021 8:19,C,13.586
12/15/2021 9:59,C,17.593
12/15/2021 11:39,C,19.595
12/15/2021 13:19,C,21.596
12/15/2021 14:59,C,5.566
12/15/2021 16:39,C,2.054
12/15/2021 18:19,C,1.552
12/15/2021 19:59,C,1.051
12/15/2021 21:39,C,0.549
12/15/2021 23:19,C,-0.455
12/16/2021 0:59,C,-1.46
12/16/2021 2:39,C,-2.464
12/16/2021 4:19,C,-2.966
12/16/2021 5:59,C,-3.468
12/16/2021 7:39,C,-3.971
12/16/2021 9:19,C,-3.468
12/16/2021 10:59,C,-0.957
12/16/2021 12:39,C,1.552
12/16/2021 14:19,C,2.556
12/16/2021 15:59,C,2.556
12/16/2021 17:39,C,2.556
12/16/2021 19:19,C,2.556
12/16/2021 20:59,C,2.556
12/16/2021 22:39,C,2.054
12/17/2021 0:19,C,1.552
12/17/2021 1:59,C,1.051
12/17/2021 3:39,C,0.047
12/17/2021 5:19,C,-0.455
12/17/2021 6:59,C,-1.46
12/17/2021 8:39,C,-1.962
12/17/2021 10:19,C,-0.455
12/17/2021 11:59,C,1.051
12/17/2021 13:39,C,2.054
12/17/2021 15:19,C,2.556
12/17/2021 16:59,C,2.556
12/17/2021 18:39,C,2.054
12/17/2021 20:19,C,1.552
12/17/2021 21:59,C,1.552
12/17/2021 23:39,C,1.552
12/18/2021 1:19,C,1.051
12/18/2021 2:59,C,0.549
12/18/2021 4:39,C,0.047
12/18/2021 6:19,C,-0.455
12/18/2021 7:59,C,-0.455
12/18/2021 9:39,C,-0.455
12/18/2021 11:19,C,0.549
12/18/2021 12:59,C,1.552
12/18/2021 14:39,C,2.054
12/18/2021 16:19,C,2.556
12/18/2021 17:59,C,1.552
12/18/2021 19:39,C,1.051
12/18/2021 21:19,C,0.047
12/18/2021 22:59,C,-0.455
12/19/2021 0:39,C,-0.957
12/19/2021 2:19,C,-1.962
12/19/2021 3:59,C,-2.464
12/19/2021 5:39,C,-3.468
12/19/2021 7:19,C,-3.971
12/19/2021 8:59,C,-3.971
12/19/2021 10:39,C,-1.962
12/19/2021 12:19,C,0.047
12/19/2021 13:59,C,2.054
12/19/2021 15:39,C,3.058
12/19/2021 17:19,C,3.058
12/19/2021 18:59,C,2.556
12/19/2021 20:39,C,1.552
12/19/2021 22:19,C,1.051
12/19/2021 23:59,C,0.549
12/20/2021 1:39,C,-0.455
12/20/2021 3:19,C,-0.957
12/20/2021 4:59,C,-1.46
12/20/2021 6:39,C,-1.962
12/20/2021 8:19,C,-2.464
12/20/2021 9:59,C,-0.957
12/20/2021 11:39,C,1.552
12/20/2021 13:19,C,17.593
12/20/2021 14:59,C,20.095
12/20/2021 16:39,C,20.095
12/20/2021 18:19,C,20.095
12/20/2021 19:59,C,20.095
12/20/2021 21:39,C,19.595
12/20/2021 23:19,C,19.595
12/21/2021 0:59,C,19.595
12/21/2021 2:39,C,19.595
12/21/2021 4:19,C,19.595
12/21/2021 5:59,C,19.595
12/21/2021 7:39,C,19.595
12/21/2021 9:19,C,20.596
12/21/2021 10:59,C,22.097
12/21/2021 12:39,C,22.097
12/21/2021 14:19,C,22.097
12/21/2021 15:59,C,21.596
12/21/2021 17:39,C,20.596
12/21/2021 19:19,C,20.596
12/21/2021 20:59,C,20.596
12/21/2021 22:39,C,20.596
12/22/2021 0:19,C,20.095
12/22/2021 1:59,C,19.595
12/22/2021 3:39,C,20.095
12/22/2021 5:19,C,20.095
12/22/2021 6:59,C,19.595
12/22/2021 8:39,C,21.096
12/22/2021 10:19,C,22.097
12/22/2021 11:59,C,23.097
12/22/2021 13:39,C,22.597
12/22/2021 15:19,C,23.097
12/22/2021 16:59,C,21.596
12/22/2021 18:39,C,21.596
12/22/2021 20:19,C,22.597
12/22/2021 21:59,C,21.096
12/22/2021 23:39,C,21.096
12/23/2021 1:19,C,20.596
12/23/2021 2:59,C,20.596
12/23/2021 4:39,C,20.596
12/23/2021 6:19,C,20.596
12/23/2021 7:59,C,20.596
12/23/2021 9:39,C,22.597
12/23/2021 11:19,C,22.597
12/23/2021 12:59,C,22.597
12/23/2021 14:39,C,23.097
12/23/2021 16:19,C,22.097
12/23/2021 17:59,C,21.596
12/23/2021 19:39,C,21.096
12/23/2021 21:19,C,21.096
12/23/2021 22:59,C,21.096
12/24/2021 0:39,C,21.096
12/24/2021 2:19,C,21.096
12/24/2021 3:59,C,20.596
12/24/2021 5:39,C,20.596
12/24/2021 7:19,C,20.596
12/24/2021 8:59,C,20.596
12/24/2021 10:39,C,22.097
12/24/2021 12:19,C,21.096
12/24/2021 13:59,C,22.097
12/24/2021 15:39,C,21.096
12/24/2021 17:19,C,21.096
12/24/2021 18:59,C,21.096
12/24/2021 20:39,C,21.096
12/24/2021 22:19,C,20.596
12/24/2021 23:59,C,20.596
12/25/2021 1:39,C,20.596
12/25/2021 3:19,C,20.596
12/25/2021 4:59,C,20.596
12/25/2021 6:39,C,20.095
12/25/2021 8:19,C,20.095
12/25/2021 9:59,C,20.095
12/25/2021 11:39,C,20.095
12/25/2021 13:19,C,20.095
12/25/2021 14:59,C,20.596
12/25/2021 16:39,C,20.596
12/25/2021 18:19,C,20.596
12/25/2021 19:59,C,20.596
12/25/2021 21:39,C,20.596
12/25/2021 23:19,C,20.596
12/26/2021 0:59,C,20.596
12/26/2021 2:39,C,20.596
12/26/2021 4:19,C,20.596
12/26/2021 5:59,C,20.095
12/26/2021 7:39,C,20.095
12/26/2021 9:19,C,20.095
12/26/2021 10:59,C,21.596
12/26/2021 12:39,C,22.097
12/26/2021 14:19,C,21.096
12/26/2021 15:59,C,21.596
12/26/2021 17:39,C,21.096
12/26/2021 19:19,C,20.596
12/26/2021 20:59,C,20.596
12/26/2021 22:39,C,20.596
12/27/2021 0:19,C,20.596
12/27/2021 1:59,C,20.095
12/27/2021 3:39,C,20.095
12/27/2021 5:19,C,20.095
12/27/2021 6:59,C,20.095
12/27/2021 8:39,C,20.095
12/27/2021 10:19,C,21.096
12/27/2021 11:59,C,21.596
12/27/2021 13:39,C,22.097
12/27/2021 15:19,C,22.597
12/27/2021 16:59,C,21.096
12/27/2021 18:39,C,20.095
12/27/2021 20:19,C,20.095
12/27/2021 21:59,C,19.595
12/27/2021 23:39,C,19.595
12/28/2021 1:19,C,19.595
12/28/2021 2:59,C,19.094
12/28/2021 4:39,C,19.094
12/28/2021 6:19,C,19.094
12/28/2021 7:59,C,19.094
12/28/2021 9:39,C,19.094
12/28/2021 11:19,C,19.094
12/28/2021 12:59,C,19.094
12/28/2021 14:39,C,19.094
12/28/2021 16:19,C,19.094
12/28/2021 17:59,C,19.094
12/28/2021 19:39,C,19.094
12/28/2021 21:19,C,19.094
12/28/2021 22:59,C,19.094
12/29/2021 0:39,C,19.094
12/29/2021 2:19,C,19.094
12/29/2021 3:59,C,19.094
12/29/2021 5:39,C,19.094
12/29/2021 7:19,C,19.094
12/29/2021 8:59,C,19.094
12/29/2021 10:39,C,20.095
12/29/2021 12:19,C,21.596
12/29/2021 13:59,C,21.596
12/29/2021 15:39,C,21.096
12/29/2021 17:19,C,20.596
12/29/2021 18:59,C,21.596
12/29/2021 20:39,C,22.097
12/29/2021 22:19,C,22.097
12/29/2021 23:59,C,22.097
12/30/2021 1:39,C,22.097
12/30/2021 3:19,C,22.597
12/30/2021 4:59,C,22.597
12/30/2021 6:39,C,22.597
12/30/2021 8:19,C,22.597
12/30/2021 9:59,C,22.597
12/30/2021 11:39,C,23.097
12/30/2021 13:19,C,23.097
12/30/2021 14:59,C,23.097
12/30/2021 16:39,C,21.596
12/30/2021 18:19,C,21.096
12/30/2021 19:59,C,20.596
12/30/2021 21:39,C,20.596
12/30/2021 23:19,C,20.596
12/31/2021 0:59,C,20.596
12/31/2021 2:39,C,20.095
12/31/2021 4:19,C,20.095
12/31/2021 5:59,C,20.095
12/31/2021 7:39,C,20.095
12/31/2021 9:19,C,20.596
12/31/2021 10:59,C,20.596
12/31/2021 12:39,C,20.596
12/31/2021 14:19,C,20.596
12/31/2021 15:59,C,20.596
12/31/2021 17:39,C,20.596
12/31/2021 19:19,C,20.095
12/31/2021 20:59,C,20.095
12/31/2021 22:39,C,20.095
1/1/2022 0:19,C,20.095
1/1/2022 1:59,C,20.095
1/1/2022 3:39,C,20.095
1/1/2022 5:19,C,19.595
1/1/2022 6:59,C,19.595
1/1/2022 8:39,C,19.595
1/1/2022 10:19,C,19.595
1/1/2022 11:59,C,19.595
1/1/2022 13:39,C,19.595
1/1/2022 15:19,C,19.595
1/1/2022 16:59,C,19.595
1/1/2022 18:39,C,19.595
1/1/2022 20:19,C,19.094
1/1/2022 21:59,C,19.094
1/1/2022 23:39,C,19.094
1/2/2022 1:19,C,19.094
1/2/2022 2:59,C,18.594
1/2/2022 4:39,C,18.594
1/2/2022 6:19,C,18.594
1/2/2022 7:59,C,18.594
1/2/2022 9:39,C,18.594
1/2/2022 11:19,C,18.594
1/2/2022 12:59,C,18.594
1/2/2022 14:39,C,18.594
1/2/2022 16:19,C,18.594
1/2/2022 17:59,C,18.594
1/2/2022 19:39,C,18.594
1/2/2022 21:19,C,18.594
1/2/2022 22:59,C,18.594
1/3/2022 0:39,C,18.594
1/3/2022 2:19,C,18.093
1/3/2022 3:59,C,18.093
1/3/2022 5:39,C,18.093
1/3/2022 7:19,C,18.093
1/3/2022 8:59,C,18.093
1/3/2022 10:39,C,20.095
1/3/2022 12:19,C,21.096
1/3/2022 13:59,C,21.096
1/3/2022 15:39,C,20.095
1/3/2022 17:19,C,19.595
1/3/2022 18:59,C,19.595
1/3/2022 20:39,C,19.595
1/3/2022 22:19,C,19.595
1/3/2022 23:59,C,19.595
1/4/2022 1:39,C,19.595
1/4/2022 3:19,C,19.094
1/4/2022 4:59,C,19.595
1/4/2022 6:39,C,19.595
1/4/2022 8:19,C,21.096
1/4/2022 9:59,C,21.596
1/4/2022 11:39,C,22.097
1/4/2022 13:19,C,22.097
1/4/2022 14:59,C,21.596
1/4/2022 16:39,C,21.096
1/4/2022 18:19,C,20.596
1/4/2022 19:59,C,20.596
1/4/2022 21:39,C,20.095
1/4/2022 23:19,C,20.095
1/5/2022 0:59,C,20.095
1/5/2022 2:39,C,20.596
1/5/2022 4:19,C,20.095
1/5/2022 5:59,C,20.095
1/5/2022 7:39,C,20.095
1/5/2022 9:19,C,20.095
1/5/2022 10:59,C,21.096
1/5/2022 12:39,C,22.097
1/5/2022 14:19,C,22.097
1/5/2022 15:59,C,21.596
1/5/2022 17:39,C,21.096
1/5/2022 19:19,C,21.096
1/5/2022 20:59,C,20.596
1/5/2022 22:39,C,21.096
1/6/2022 0:19,C,20.596
1/6/2022 1:59,C,20.596
1/6/2022 3:39,C,20.596
1/6/2022 5:19,C,20.095
1/6/2022 6:59,C,20.596
1/6/2022 8:39,C,21.596
1/6/2022 10:19,C,22.097
1/6/2022 11:59,C,22.097
1/6/2022 13:39,C,22.597
1/6/2022 15:19,C,17.593
1/6/2022 16:59,C,16.09
1/6/2022 18:39,C,13.586
1/6/2022 20:19,C,11.582
1/6/2022 21:59,C,9.076
1/6/2022 23:39,C,7.572
1/7/2022 1:19,C,6.068
1/7/2022 2:59,C,5.065
1/7/2022 4:39,C,4.061
1/7/2022 6:19,C,3.058
1/7/2022 7:59,C,2.556
1/7/2022 9:39,C,3.058
1/7/2022 11:19,C,5.065
1/7/2022 12:59,C,6.068
1/7/2022 14:39,C,6.569
1/7/2022 16:19,C,6.569
1/7/2022 17:59,C,6.569
1/7/2022 19:39,C,6.569
1/7/2022 21:19,C,6.068
1/7/2022 22:59,C,6.068
1/8/2022 0:39,C,5.566
1/8/2022 2:19,C,5.065
1/8/2022 3:59,C,5.065
1/8/2022 5:39,C,5.065
1/8/2022 7:19,C,4.563
1/8/2022 8:59,C,4.563
1/8/2022 10:39,C,5.566
1/8/2022 12:19,C,6.068
1/8/2022 13:59,C,6.569
1/8/2022 15:39,C,7.071
1/8/2022 17:19,C,6.569
1/8/2022 18:59,C,6.068
1/8/2022 20:39,C,5.065
1/8/2022 22:19,C,4.563
1/8/2022 23:59,C,3.56
1/9/2022 1:39,C,3.058
1/9/2022 3:19,C,2.556
1/9/2022 4:59,C,2.556
1/9/2022 6:39,C,2.556
1/9/2022 8:19,C,1.552
1/9/2022 9:59,C,2.556
1/9/2022 11:39,C,3.56
1/9/2022 13:19,C,4.061
1/9/2022 14:59,C,4.563
1/9/2022 16:39,C,5.065
1/9/2022 18:19,C,4.563
1/9/2022 19:59,C,4.061
1/9/2022 21:39,C,4.061
1/9/2022 23:19,C,4.061
1/10/2022 0:59,C,3.56
1/10/2022 2:39,C,3.56
1/10/2022 4:19,C,3.058
1/10/2022 5:59,C,3.058
1/10/2022 7:39,C,2.556
1/10/2022 9:19,C,3.058
1/10/2022 10:59,C,3.56
1/10/2022 12:39,C,4.061
1/10/2022 14:19,C,4.563
1/10/2022 15:59,C,5.065
1/10/2022 17:39,C,5.065
1/10/2022 19:19,C,4.563
1/10/2022 20:59,C,4.061
1/10/2022 22:39,C,3.56
1/11/2022 0:19,C,3.56
1/11/2022 1:59,C,2.556
1/11/2022 3:39,C,2.054
1/11/2022 5:19,C,0.549
1/11/2022 6:59,C,0.047
1/11/2022 8:39,C,-0.455
1/11/2022 10:19,C,0.549
1/11/2022 11:59,C,2.556
1/11/2022 13:39,C,4.061
1/11/2022 15:19,C,4.563
1/11/2022 16:59,C,5.065
1/11/2022 18:39,C,4.061
1/11/2022 20:19,C,3.56
1/11/2022 21:59,C,2.556
1/11/2022 23:39,C,2.054
1/12/2022 1:19,C,1.051
1/12/2022 2:59,C,0.047
1/12/2022 4:39,C,-0.957
1/12/2022 6:19,C,-1.46
1/12/2022 7:59,C,-1.962
1/12/2022 9:39,C,-1.46
1/12/2022 11:19,C,1.552
1/12/2022 12:59,C,3.058
1/12/2022 14:39,C,4.563
1/12/2022 16:19,C,5.065
1/12/2022 17:59,C,5.065
1/12/2022 19:39,C,5.065
1/12/2022 21:19,C,5.065
1/12/2022 22:59,C,4.061
1/13/2022 0:39,C,3.56
1/13/2022 2:19,C,2.556
1/13/2022 3:59,C,2.054
1/13/2022 5:39,C,1.552
1/13/2022 7:19,C,1.051
1/13/2022 8:59,C,1.051
1/13/2022 10:39,C,2.556
1/13/2022 12:19,C,4.563
1/13/2022 13:59,C,6.569
1/13/2022 15:39,C,7.071
1/13/2022 17:19,C,7.572
1/13/2022 18:59,C,7.071
1/13/2022 20:39,C,6.569
1/13/2022 22:19,C,6.068
1/13/2022 23:59,C,6.569
1/14/2022 1:39,C,6.569
1/14/2022 3:19,C,6.068
1/14/2022 4:59,C,6.569
1/14/2022 6:39,C,6.068
1/14/2022 8:19,C,5.566
1/14/2022 9:59,C,6.569
1/14/2022 11:39,C,8.074
1/14/2022 13:19,C,8.575
1/14/2022 14:59,C,8.575
1/14/2022 16:39,C,8.575
1/14/2022 18:19,C,7.572
1/14/2022 19:59,C,7.071
1/14/2022 21:39,C,6.569
1/14/2022 23:19,C,6.569
1/15/2022 0:59,C,6.068
1/15/2022 2:39,C,5.566
1/15/2022 4:19,C,5.065
1/15/2022 5:59,C,4.563
1/15/2022 7:39,C,4.563
1/15/2022 9:19,C,4.563
1/15/2022 10:59,C,5.065
1/15/2022 12:39,C,6.068
1/15/2022 14:19,C,6.569
1/15/2022 15:59,C,7.071
1/15/2022 17:39,C,6.569
1/15/2022 19:19,C,5.566
1/15/2022 20:59,C,4.563
1/15/2022 22:39,C,3.56
1/16/2022 0:19,C,2.556
1/16/2022 1:59,C,1.051
1/16/2022 3:39,C,0.549
1/16/2022 5:19,C,-0.455
1/16/2022 6:59,C,-1.46
1/16/2022 8:39,C,-1.962
1/16/2022 10:19,C,0.047
1/16/2022 11:59,C,2.054
1/16/2022 13:39,C,4.061
1/16/2022 15:19,C,5.566
1/16/2022 16:59,C,5.566
1/16/2022 18:39,C,4.563
1/16/2022 20:19,C,4.061
1/16/2022 21:59,C,3.058
1/16/2022 23:39,C,2.556
1/17/2022 1:19,C,2.054
1/17/2022 2:59,C,1.051
1/17/2022 4:39,C,0.549
1/17/2022 6:19,C,0.549
1/17/2022 7:59,C,0.549
1/17/2022 9:39,C,1.552
1/17/2022 11:19,C,3.56
1/17/2022 12:59,C,5.065
1/17/2022 14:39,C,6.068
1/17/2022 16:19,C,6.569
1/17/2022 17:59,C,6.068
1/17/2022 19:39,C,5.566
1/17/2022 21:19,C,4.563
1/17/2022 22:59,C,3.56
1/18/2022 0:39,C,3.56
1/18/2022 2:19,C,3.058
1/18/2022 3:59,C,3.058
1/18/2022 5:39,C,3.56
1/18/2022 7:19,C,3.058
1/18/2022 8:59,C,3.56
1/18/2022 10:39,C,4.563
1/18/2022 12:19,C,5.065
1/18/2022 13:59,C,5.065
1/18/2022 15:39,C,5.566
1/18/2022 17:19,C,5.566
1/18/2022 18:59,C,5.566
1/18/2022 20:39,C,5.566
1/18/2022 22:19,C,5.566
1/18/2022 23:59,C,5.065
1/19/2022 1:39,C,4.563
1/19/2022 3:19,C,4.061
1/19/2022 4:59,C,4.061
1/19/2022 6:39,C,3.56
1/19/2022 8:19,C,3.058
1/19/2022 9:59,C,3.56
1/19/2022 11:39,C,5.065
1/19/2022 13:19,C,5.566
1/19/2022 14:59,C,6.569
1/19/2022 16:39,C,6.068
1/19/2022 18:19,C,5.566
1/19/2022 19:59,C,5.065
1/19/2022 21:39,C,4.061
1/19/2022 23:19,C,3.56
1/20/2022 0:59,C,2.556
1/20/2022 2:39,C,2.054
1/20/2022 4:19,C,1.051
1/20/2022 5:59,C,0.549
1/20/2022 7:39,C,0.549
1/20/2022 9:19,C,1.552
1/20/2022 10:59,C,2.054
1/20/2022 12:39,C,3.058
1/20/2022 14:19,C,4.061
1/20/2022 15:59,C,4.563
1/20/2022 17:39,C,5.065
1/20/2022 19:19,C,4.061
1/20/2022 20:59,C,3.058
1/20/2022 22:39,C,2.556
1/21/2022 0:19,C,1.552
1/21/2022 1:59,C,0.549
1/21/2022 3:39,C,0.047
1/21/2022 5:19,C,-0.455
1/21/2022 6:59,C,-0.455
1/21/2022 8:39,C,-0.455
1/21/2022 10:19,C,1.552
1/21/2022 11:59,C,3.058
1/21/2022 13:39,C,4.061
1/21/2022 15:19,C,4.061
1/21/2022 16:59,C,3.56
1/21/2022 18:39,C,3.56
1/21/2022 20:19,C,3.058
1/21/2022 21:59,C,3.058
1/21/2022 23:39,C,2.556
1/22/2022 1:19,C,2.054
1/22/2022 2:59,C,2.054
1/22/2022 4:39,C,2.054
1/22/2022 6:19,C,2.054
1/22/2022 7:59,C,1.552
1/22/2022 9:39,C,1.552
1/22/2022 11:19,C,2.054
1/22/2022 12:59,C,2.556
1/22/2022 14:39,C,2.556
1/22/2022 16:19,C,3.058
1/22/2022 17:59,C,3.058
1/22/2022 19:39,C,3.058
1/22/2022 21:19,C,3.058
1/22/2022 22:59,C,3.56
1/23/2022 0:39,C,3.56
1/23/2022 2:19,C,3.058
1/23/2022 3:59,C,3.058
1/23/2022 5:39,C,3.058
1/23/2022 7:19,C,3.058
1/23/2022 8:59,C,3.058
1/23/2022 10:39,C,4.061
1/23/2022 12:19,C,5.065
1/23/2022 13:59,C,5.566
1/23/2022 15:39,C,6.068
1/23/2022 17:19,C,6.068
1/23/2022 18:59,C,5.566
1/23/2022 20:39,C,4.061
1/23/2022 22:19,C,3.56
1/23/2022 23:59,C,2.556
1/24/2022 1:39,C,1.552
1/24/2022 3:19,C,0.549
1/24/2022 4:59,C,0.047
1/24/2022 6:39,C,-0.455
1/24/2022 8:19,C,-0.957
1/24/2022 9:59,C,0.549
1/24/2022 11:39,C,2.556
1/24/2022 13:19,C,4.563
1/24/2022 14:59,C,6.068
1/24/2022 16:39,C,6.569
1/24/2022 18:19,C,6.569
1/24/2022 19:59,C,5.566
1/24/2022 21:39,C,5.065
1/24/2022 23:19,C,4.563
1/25/2022 0:59,C,4.061
1/25/2022 2:39,C,3.56
1/25/2022 4:19,C,3.058
1/25/2022 5:59,C,2.054
1/25/2022 7:39,C,1.552
1/25/2022 9:19,C,2.054
1/25/2022 10:59,C,3.058
1/25/2022 12:39,C,4.563
1/25/2022 14:19,C,5.065
1/25/2022 15:59,C,6.068
1/25/2022 17:39,C,5.566
1/25/2022 19:19,C,4.563
1/25/2022 20:59,C,4.061
1/25/2022 22:39,C,3.56
1/26/2022 0:19,C,3.56
1/26/2022 1:59,C,3.058
1/26/2022 3:39,C,2.054
1/26/2022 5:19,C,1.552
1/26/2022 6:59,C,0.549
1/26/2022 8:39,C,0.549
1/26/2022 10:19,C,1.552
1/26/2022 11:59,C,2.556
1/26/2022 13:39,C,3.058
1/26/2022 15:19,C,4.061
1/26/2022 16:59,C,4.061
1/26/2022 18:39,C,4.061
1/26/2022 20:19,C,3.058
1/26/2022 21:59,C,2.054
1/26/2022 23:39,C,1.051
1/27/2022 1:19,C,0.047
1/27/2022 2:59,C,-0.957
1/27/2022 4:39,C,-1.46
1/27/2022 6:19,C,-2.464
1/27/2022 7:59,C,-2.966
1/27/2022 9:39,C,-1.962
1/27/2022 11:19,C,0.047
1/27/2022 12:59,C,2.556
1/27/2022 14:39,C,3.56
1/27/2022 16:19,C,4.061
1/27/2022 17:59,C,3.56
1/27/2022 19:39,C,2.556
1/27/2022 21:19,C,2.054
1/27/2022 22:59,C,1.552
1/28/2022 0:39,C,1.552
1/28/2022 2:19,C,1.051
1/28/2022 3:59,C,0.549
1/28/2022 5:39,C,0.549
1/28/2022 7:19,C,0.047
1/28/2022 8:59,C,0.047
1/28/2022 10:39,C,0.549
1/28/2022 12:19,C,1.552
1/28/2022 13:59,C,2.556
1/28/2022 15:39,C,3.058
1/28/2022 17:19,C,3.058
1/28/2022 18:59,C,2.556
1/28/2022 20:39,C,2.556
1/28/2022 22:19,C,2.556
1/28/2022 23:59,C,2.556
1/29/2022 1:39,C,2.556
1/29/2022 3:19,C,2.556
1/29/2022 4:59,C,2.054
1/29/2022 6:39,C,2.054
1/29/2022 8:19,C,2.054
1/29/2022 9:59,C,2.556
1/29/2022 11:39,C,3.56
1/29/2022 13:19,C,4.563
1/29/2022 14:59,C,5.065
1/29/2022 16:39,C,5.566
1/29/2022 18:19,C,5.065
1/29/2022 19:59,C,4.563
1/29/2022 21:39,C,4.563
1/29/2022 23:19,C,4.061
1/30/2022 0:59,C,3.56
1/30/2022 2:39,C,3.56
1/30/2022 4:19,C,3.56
1/30/2022 5:59,C,3.56
1/30/2022 7:39,C,3.56
1/30/2022 9:19,C,3.56
1/30/2022 10:59,C,4.061
1/30/2022 12:39,C,5.065
1/30/2022 14:19,C,6.068
1/30/2022 15:59,C,6.569
1/30/2022 17:39,C,6.569
1/30/2022 19:19,C,5.566
1/30/2022 20:59,C,4.563
1/30/2022 22:39,C,3.56
1/31/2022 0:19,C,3.058
1/31/2022 1:59,C,2.054
1/31/2022 3:39,C,1.051
1/31/2022 5:19,C,0.047
1/31/2022 6:59,C,-0.455
1/31/2022 8:39,C,0.047
1/31/2022 10:19,C,2.054
1/31/2022 11:59,C,4.563
1/31/2022 13:39,C,6.068
1/31/2022 15:19,C,7.071
1/31/2022 16:59,C,7.071
1/31/2022 18:39,C,6.569
1/31/2022 20:19,C,6.068
1/31/2022 21:59,C,6.068
1/31/2022 23:39,C,5.566
2/1/2022 1:19,C,5.065
2/1/2022 2:59,C,5.065
2/1/2022 4:39,C,4.563
2/1/2022 6:19,C,4.061
2/1/2022 7:59,C,4.061
2/1/2022 9:39,C,4.563
2/1/2022 11:19,C,5.566
2/1/2022 12:59,C,6.569
2/1/2022 14:39,C,6.068
2/1/2022 16:19,C,6.068
2/1/2022 17:59,C,6.068
2/1/2022 19:39,C,5.566
2/1/2022 21:19,C,5.566
2/1/2022 22:59,C,5.065
2/2/2022 0:39,C,4.563
2/2/2022 2:19,C,4.061
2/2/2022 3:59,C,3.058
2/2/2022 5:39,C,2.054
2/2/2022 7:19,C,1.051
2/2/2022 8:59,C,0.549
2/2/2022 10:39,C,1.051
2/2/2022 12:19,C,1.552
2/2/2022 13:59,C,1.552
2/2/2022 15:39,C,1.552
2/2/2022 17:19,C,1.051
2/2/2022 18:59,C,0.047
2/2/2022 20:39,C,-0.455
2/2/2022 22:19,C,-0.957
2/2/2022 23:59,C,-1.962
2/3/2022 1:39,C,-2.464
2/3/2022 3:19,C,-2.966
